shirt_number,name,current_team,current_market_value,country,from_date,to_date,old_team,new_team,market_value,transfer_fee,current_league
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,"Jul 1, 2013","Jul 1, 2016",Man City Youth,Man City U18,,,League One
26,Matt Smith,Milton Keynes Dons,€600k ,Wales,,"Jul 1, 2013",West Brom Yth.,Man City Youth,,,League One
7,Joe Allen,Swansea City,€1.00m ,Wales,"Jul 8, 2022",,Swansea,,,,Championship
7,Joe Allen,Swansea City,€1.00m ,Wales,"Jul 25, 2016","Jul 8, 2022",Stoke City,Swansea,1200000.0,0.0,Championship
7,Joe Allen,Swansea City,€1.00m ,Wales,"Aug 10, 2012","Jul 25, 2016",Liverpool,Stoke City,8000000.0,15500000.0,Championship
7,Joe Allen,Swansea City,€1.00m ,Wales,"Nov 30, 2008","Aug 10, 2012",Swansea,Liverpool,4000000.0,19000000.0,Championship
7,Joe Allen,Swansea City,€1.00m ,Wales,"Oct 7, 2008","Nov 30, 2008",Wrexham,Swansea,75000.0,,Championship
7,Joe Allen,Swansea City,€1.00m ,Wales,"Jul 1, 2007","Oct 7, 2008",Swansea,Wrexham,75000.0,,Championship
7,Joe Allen,Swansea City,€1.00m ,Wales,,"Jul 1, 2007",Swansea U18,Swansea,,,Championship
16,Joe Morrell,Portsmouth FC,€500k ,Wales,"Aug 9, 2021",,Portsmouth,,,,League One
16,Joe Morrell,Portsmouth FC,€500k ,Wales,"Oct 15, 2020","Aug 9, 2021",Luton,Portsmouth,400000.0,,League One
16,Joe Morrell,Portsmouth FC,€500k ,Wales,"May 31, 2020","Oct 15, 2020",Bristol City,Luton,500000.0,,League One
16,Joe Morrell,Portsmouth FC,€500k ,Wales,"Jul 1, 2019","May 31, 2020",Lincoln City,Bristol City,,,League One
16,Joe Morrell,Portsmouth FC,€500k ,Wales,"May 31, 2018","Jul 1, 2019",Bristol City,Lincoln City,,,League One
16,Joe Morrell,Portsmouth FC,€500k ,Wales,"Aug 30, 2017","May 31, 2018",Cheltenham,Bristol City,,,League One
16,Joe Morrell,Portsmouth FC,€500k ,Wales,"Jul 1, 2017","Aug 30, 2017",Bristol City,Cheltenham,,,League One
16,Joe Morrell,Portsmouth FC,€500k ,Wales,"Mar 25, 2017","Jul 1, 2017",Bristol U21,Bristol City,,,League One
16,Joe Morrell,Portsmouth FC,€500k ,Wales,"Feb 24, 2017","Mar 25, 2017",Margate FC,Bristol U21,,,League One
16,Joe Morrell,Portsmouth FC,€500k ,Wales,"Sep 3, 2016","Feb 24, 2017",Bristol U21,Margate FC,,,League One
16,Joe Morrell,Portsmouth FC,€500k ,Wales,"Aug 4, 2016","Sep 3, 2016",Sutton Utd,Bristol U21,,,League One
16,Joe Morrell,Portsmouth FC,€500k ,Wales,"Jul 28, 2015","Aug 4, 2016",Bristol U21,Sutton Utd,,,League One
16,Joe Morrell,Portsmouth FC,€500k ,Wales,,"Jul 28, 2015",Bristol U18,Bristol C U21,,,League One
18,Jonathan Williams,Swindon Town,€400k ,Wales,"Aug 13, 2021",,Swindon Town,,,,League Two
18,Jonathan Williams,Swindon Town,€400k ,Wales,"Feb 1, 2021","Aug 13, 2021",Cardiff,Swindon Town,800000.0,0.0,League Two
18,Jonathan Williams,Swindon Town,€400k ,Wales,"Jan 4, 2019","Feb 1, 2021",Charlton,Cardiff,800000.0,,League Two
18,Jonathan Williams,Swindon Town,€400k ,Wales,"May 31, 2018","Jan 4, 2019",Crystal Palace,Charlton,1000000.0,0.0,League Two
18,Jonathan Williams,Swindon Town,€400k ,Wales,"Aug 31, 2017","May 31, 2018",Sunderland,Crystal Palace,1000000.0,,League Two
